"","SoC","Exp"
"1858",16923.9411315216,47107.0497932373
"1859",17687.1733399954,52960.8614619159
"1860",18607.6810029378,57959.686435032
"1861",17735.9916881437,55162.641775743
"1862",18848.7166644969,55385.3877221703
"1863",17857.4504897244,49145.9116913735
"1864",16729.2195745253,47562.0267779767
"1865",19643.9020454559,54507.6684806255
"1866",14823.8795195404,46211.8484121486
"1867",17471.6217778401,46527.4613313912
"1868",18016.0215776739,49659.3776116092
"1869",17350.8055082199,47861.2853780013
"1870",16636.9657103263,56149.1447251845
"1871",17863.8041032702,50219.3712720912
"1872",16812.2805421066,45308.8583342
"1873",18045.6331325212,51287.0420449602
"1874",16927.16521998,50116.5621381606
"1875",16680.9411473527,52782.2826731602
"1876",16985.8795170554,47526.8875050786
"1877",16197.9769073655,50071.896603724
"1878",18531.373386898,53377.7807192635
"1879",17378.9894747856,50217.2478986372
"1880",16429.9528504891,53638.2145538975
"1881",15814.1473591056,49468.3364697459
"1882",20287.1849456296,55005.02396938
"1883",20512.2680126065,56056.3830780789
"1884",21290.727881629,51415.0105595141
"1885",15755.7218380551,47617.6077823887
"1886",19017.2600830786,53161.9611097291
"1887",16137.1506190487,47554.3657624117
"1888",17502.7472971009,49819.4434400339
"1889",17121.3246849221,59814.6485779811
"1890",16463.9526015814,48898.9439906873
"1891",20236.1393658943,52920.1787040586
"1892",17373.2544328949,43871.9173468902
"1893",16038.2562134907,46250.5521195322
"1894",16868.4586943163,48977.0658389442
"1895",18706.6731646095,49215.0880697697
"1896",18726.3908377067,49940.8693062962
"1897",17435.9398133783,40148.4941606389
"1898",16621.0782151312,45863.8992047837
"1899",17398.0524804046,49200.9471669985
"1900",17505.6643012437,49780.8416605404
"1901",20542.7586290284,56990.0312091222
"1902",17374.4807545494,46432.1689757715
"1903",15335.1874851408,43823.9081690098
"1904",15360.2937564313,47207.2289800123
"1905",17756.8492670579,58927.1330164331
"1906",19114.1151034064,54934.6058252535
"1907",16068.5415425569,43196.3439984546
"1908",17526.401690437,49788.4507246613
"1909",18296.3491187447,52900.231277959
"1910",14667.9194079148,44506.7829603728
"1911",16628.4229159678,54063.3088481001
"1912",16725.5094553792,55167.6483775109
"1913",17707.3621610781,46873.7705572615
"1914",17960.713575837,47436.505608464
"1915",16350.140621387,49656.9816865398
"1916",16471.8727617159,42400.4457552034
"1917",16594.3672058061,51100.2294731807
"1918",17115.4263873767,45311.8577146888
"1919",18816.1340446139,53426.9881446444
"1920",17362.3441449092,49994.0427957921
"1921",17318.227952518,48234.254143879
"1922",18426.2660734969,45125.387729396
"1923",20748.0639063045,61981.3952369789
"1924",15898.474436852,45808.8999872718
"1925",19217.1351116937,46445.4683827153
"1926",18478.1089737827,49929.7709683692
"1927",16954.7319190853,48391.379048586
"1928",17153.7392547602,50345.185541285
"1929",16004.0819212549,48821.0591162551
"1930",18448.027871192,47618.8695907219
"1931",17839.3782175948,46532.6373293665
"1932",21590.4035985097,59178.1682830399
"1933",16416.9562586397,58047.4066122631
"1934",17148.8270790642,53375.4866729669
"1935",17784.5167015251,49133.8250966999
"1936",17491.455006189,51948.7204874702
"1937",16646.5765436293,51541.4629711428
"1938",16272.0712596475,45570.3118204938
"1939",18216.7733703536,59446.0165372306
"1940",19003.766797919,50364.2095553539
"1941",14281.1902299699,42065.4539386345
"1942",17954.9307582634,48983.8106506292
"1943",15679.9959543771,60549.9631404513
"1944",21472.4840914624,52408.1012185667
"1945",19085.5345283056,65922.4263955004
"1946",15884.2520235629,51059.1032398594
"1947",17898.8742272134,47282.4491827106
"1948",18995.4607925569,50999.0169535373
"1949",18899.6906664326,54446.3915835088
"1950",15838.673191063,44866.4280488106
"1951",16248.8209243473,53074.3840097131
"1952",16221.1121119588,53976.9893130647
"1953",18623.3995807844,48720.7698282923
"1954",18691.3199691006,60088.3737847665
"1955",16165.2211017843,43384.2829439633
"1956",17805.0326350277,54341.5421966522
"1957",16615.5866938269,46525.7471957816
"1958",17027.2168259422,52920.7205207255
"1959",18063.8449181545,55355.9044620469
"1960",15934.8926324853,52328.790837252
"1961",19342.6457115904,55757.1303006867
"1962",16631.7360017749,49465.3866218949
"1963",18288.1614552993,61707.3931141734
"1964",16044.460271646,42588.2193405801
"1965",19322.0415868126,48718.5144842883
"1966",15844.5138693028,44063.7355111853
"1967",16074.1173461669,49671.0086054346
"1968",17387.3522610181,48073.4459763254
"1969",18293.9833863776,48235.1578611636
"1970",15954.575996985,42454.6858518726
"1971",17917.762692565,51841.2178025113
"1972",17886.2713597676,52598.1669733143
"1973",18646.2214557914,59249.3725436688
"1974",18987.4872581457,37772.7817554662
"1975",17049.0909702807,57386.9525792091
"1976",18184.5424848435,36756.1532515474
"1977",17848.9368407278,47854.2283027574
"1978",17248.3471399031,51817.1961555309
"1979",17030.258797485,48663.4819292784
"1980",16182.14595254,40438.3483613376
"1981",18469.7921224044,49393.6638904507
"1982",16002.4467885306,50972.0271523189
"1983",17025.6427317872,55835.4914639279
"1984",18164.110451157,56169.4583481043
"1985",19728.1532947236,52465.0942351922
"1986",17234.7258077715,54489.8220522475
"1987",18466.097087597,55554.4769199451
"1988",17631.1313010284,58461.7008490945
"1989",15799.1078504069,45689.8485159149
"1990",18487.0383888817,52127.3038840123
"1991",18514.0745071871,50403.6655771959
"1992",17115.674739603,61858.103455857
"1993",17182.0879670965,49672.6031207347
"1994",18589.1389275614,55183.9166880968
"1995",18731.9053687217,52874.2994979064
"1996",18251.2157368947,58125.2631678087
"1997",18246.1221777145,52009.9482042457
"1998",20139.6670134285,59821.6854334047
"1999",18506.4604748412,43407.2080173751
"2000",16557.5223365108,51067.1592559743
"2001",21479.2357639854,60607.4416499442
"2002",17980.7568459687,51144.770205538
"2003",17847.7494209821,48618.4596327221
"2004",15905.5193353811,57140.6117657551
"2005",16716.9769488184,50472.1090483268
"2006",18576.0862678065,47438.8055608691
"2007",18174.5565292569,53858.5285339258
"2008",16725.9172501301,45463.2615266164
"2009",17225.3412774208,48691.1469217362
"2010",19574.943618276,54205.0006325119
"2011",17905.8862645888,57533.3982048003
"2012",17960.2680580812,46087.5338993591
"2013",17627.2790904845,49556.76743882
"2014",17744.0942141928,48099.1171441152
"2015",17779.8760266065,51773.442401497
"2016",17769.8164391472,52094.1829793449
"2017",20980.9856794203,57626.677459821
"2018",17926.5173115418,53258.3422171637
"2019",19013.3064878564,54567.7587912024
"2020",16760.3910520334,44289.0226969896
"2021",16954.3837015905,59811.2943666158
"2022",17763.9892456616,46954.688020316
"2023",14860.6495175518,47103.3056301478
"2024",16755.8031283764,52202.2081291255
"2025",17360.7905301293,48573.6199445716
"2026",18390.8288697774,48603.5892718296
"2027",16499.4204115811,49763.1469444816
"2028",20118.4873154057,53602.5738147203
"2029",15477.6152000191,37889.9762798367
"2030",20185.4524451389,43974.6591394099
"2031",18355.984298194,46873.9176119941
"2032",16581.7603037685,46991.3398343971
"2033",19386.4579526671,50628.0730283028
"2034",17554.6781133782,56451.306039171
"2035",19223.8991789105,46668.6093523303
"2036",18984.6972734485,52247.9935106615
"2037",16420.5411305058,49205.1838666959
"2038",16835.7444159265,49935.7857590562
"2039",16395.5461754645,54686.0827479458
"2040",16567.6994569657,52506.253405922
"2041",17108.5008378084,44739.8586191823
"2042",18717.9235668867,49761.8136570632
"2043",18755.2152031158,50540.0136330114
"2044",16171.2990450059,42930.8083637852
"2045",16276.1898489675,60091.9816122479
"2046",18189.328608761,47999.7817850075
"2047",19408.433516697,55113.4367504873
"2048",16079.2978064797,42369.2032764329
"2049",18696.4662609545,47295.8985032415
"2050",17140.6025215827,52567.7221942584
"2051",17203.026203657,59296.1865337953
"2052",17621.9879382389,58943.8577968495
"2053",18322.9751175531,49960.7887553575
"2054",16091.5284580386,42726.095689629
"2055",16601.4900978163,47724.4881686661
"2056",17394.1927848572,53106.9017965548
"2057",17298.7570417565,48002.2933783322
"2058",17754.4711849918,56122.0934609086
"2059",19972.2060195702,56103.8605266674
"2060",15064.1546647748,53206.1823632929
"2061",18819.8617740079,53213.2011768512
"2062",18056.584724172,55558.385819619
"2063",15812.9134989485,45409.1394071919
"2064",18221.7005418309,55422.2256060665
"2065",18191.0496155177,48404.1251740028
"2066",18983.1129605095,53021.3857443786
"2067",17784.228640956,48632.0588736771
"2068",17654.1384134618,48787.615080547
"2069",20081.4024250478,64437.6741002828
"2070",19845.9011825394,58369.8650582942
"2071",16643.6264498745,45287.6091562974
"2072",16024.6851734037,42905.0834116344
"2073",17301.9403014948,48266.7958404547
"2074",18801.9184636343,55885.677011241
"2075",19062.4327052885,51924.7661040465
"2076",19137.608316138,52985.76345541
"2077",17355.638074789,58554.8028396397
"2078",17803.4220183813,57967.8205736871
"2079",20320.9086058528,46780.0036063585
"2080",18736.0684338135,44111.931505517
"2081",17347.8067421146,57577.278200741
"2082",18965.1232624853,52299.0720585225
"2083",18033.8799348573,49705.0627876431
"2084",18121.3209781486,56053.7222140211
"2085",18241.3980930859,55865.2737924559
"2086",18865.369006769,50975.9180995361
"2087",16092.76868788,48155.0589810329
"2088",18782.8560083804,57831.8727588853
"2089",18311.8260441996,52012.9700002382
"2090",18736.4661237353,50329.9491278094
"2091",17531.7275969619,56350.0345046417
"2092",18870.52073334,50117.4093031617
"2093",17656.6790777816,53121.3072783904
"2094",17892.4829958335,47610.1233415647
"2095",17346.5300489245,45723.7943501104
"2096",17152.29517783,45798.6729450124
"2097",18721.4696923232,48621.8061600998
"2098",17049.1035937609,51076.8394031232
"2099",15913.6533080275,49725.1484837355
"2100",17062.7699881388,47801.6446855881
"2101",17167.326670897,55905.7747924161
"2102",16197.9357213598,52744.6568447413
"2103",17141.8647153589,51244.6511425791
"2104",18542.3138948363,54691.0176379595
"2105",17665.2238421053,52462.5046131618
"2106",17688.8662579285,47107.6688783603
"2107",17755.275933367,54658.7883043157
"2108",17171.4103743334,45765.3649316714
"2109",17802.461253198,50187.3706145009
"2110",16804.1411818885,61747.3034248681
"2111",16854.2451123846,54116.0283068652
"2112",18167.3106110145,49094.8885967385
"2113",19888.7234349137,55305.1616097209
"2114",17885.3569821816,43537.5035744482
"2115",17861.4124345682,51195.9841745871
"2116",16700.1124303206,48694.5812937115
"2117",17515.2742851741,57366.1889794374
"2118",16466.0700404653,50478.9117488274
"2119",15682.7896481774,45768.9133590604
"2120",15548.946058834,45770.3582463962
"2121",16132.2508456338,44694.0315697773
"2122",16969.1457526448,49397.386371526
"2123",16472.8923552969,45124.7739798985
"2124",15640.314039272,51907.2916389628
"2125",16817.1577502456,58840.1927855123
"2126",16789.4977667342,41127.4828993417
"2127",17030.1879641078,52180.3563579364
"2128",17933.8525273432,64526.6504070166
"2129",16721.8151846785,52693.3008991139
"2130",17401.4908083486,62930.1495613706
"2131",17572.7366610389,50223.7650700778
"2132",18188.8013590173,45006.5064932165
"2133",17657.1745889596,43766.2918574154
"2134",17450.1310677155,54400.6399710834
"2135",19485.5764252471,55720.7677263983
"2136",16743.5017061914,43399.424547101
"2137",15712.6930796689,57934.7933755425
"2138",19117.4737590036,60508.1885969013
"2139",18145.0106604998,50240.3375759381
"2140",20034.1549699607,59943.5196112193
"2141",16724.68871441,44036.2504735586
"2142",17507.6113357822,44252.932447433
"2143",18921.390794197,55552.6330079204
"2144",19418.9740737077,57031.4066534529
"2145",17150.668088869,46987.6608520302
"2146",20103.2314903293,52067.8702878099
"2147",18580.7204932512,50164.6122048054
"2148",17777.8419652945,54434.7884872959
"2149",17551.2961961508,49771.5888458687
"2150",16457.6208618936,55554.7467311441
"2151",18211.9640283213,47467.7277923189
"2152",16016.9723736392,54059.855120416
"2153",17985.328820503,46924.3167517441
"2154",17515.8673743212,54258.3616471263
"2155",19803.350061074,52493.6724445658
"2156",18656.833596151,49430.2822888112
"2157",16915.4633117358,46094.6345535008
"2158",18683.212910846,49938.2297197297
"2159",18249.0314787613,50807.5959833849
"2160",16005.434458597,50294.1096519588
"2161",18924.8448447594,59527.5748642681
"2162",15291.7779506911,45831.3671542375
"2163",18162.3072371235,51886.166540629
"2164",20016.1522903661,54293.2917080408
"2165",16886.6335521244,45741.1906320224
"2166",18638.8846306395,54787.3165544142
"2167",19334.6781943211,55299.4164200351
"2168",18036.4786028444,56517.1662439561
"2169",16511.7500608775,49571.7624556357
"2170",18835.642705426,43722.9508135527
"2171",17108.1901005879,51494.0130488405
"2172",20144.2329574747,44813.8182148037
"2173",19149.3828729742,65602.9573082925
"2174",16472.0204108365,47771.021754791
"2175",19454.4185411005,59787.9193286023
"2176",17148.740644864,50128.3559106248
"2177",18724.1566400418,55368.7016945551
"2178",16422.8212307636,48524.044985405
"2179",16080.3083330859,41864.8073293384
"2180",16673.3481430545,47627.0520015751
"2181",17339.6581460258,54783.102258942
"2182",17156.1668976815,48418.7982698937
"2183",17836.6818463143,43962.5773950072
"2184",17322.3101570553,44451.6448502239
"2185",16203.2265656774,54655.1085740299
"2186",20327.5299364766,53588.866593753
"2187",17300.1460886017,43437.0198714013
"2188",16252.6770090627,51340.5225244479
"2189",20034.1074282452,55407.1976378607
"2190",16031.0712088854,48162.4591859474
"2191",17448.9207514746,55051.5371751825
"2192",17722.7467029485,55710.6987728966
"2193",17910.359614659,57928.6114012093
"2194",18645.028410305,44655.5836326584
"2195",18329.185446398,47849.8983376114
"2196",19556.3826829791,60728.5072864718
"2197",18239.1724299416,44088.426183044
"2198",17028.4819159502,43775.4118826822
"2199",18033.6333317803,47242.4872481215
"2200",18459.2816272732,54968.0279082162
"2201",15377.2728785915,54688.7148809022
"2202",16612.470981883,44770.73794736
"2203",16016.4998407387,45315.8377147638
"2204",14486.9882181555,43152.3126730728
"2205",16968.8236597658,50527.0525125186
"2206",18458.1973509968,48339.523831821
"2207",18548.4199925364,50157.1631629636
"2208",15794.8271509855,55886.5314435775
"2209",19330.9738061216,59572.9559721077
"2210",16960.4076011673,43314.5928836141
"2211",19484.6631363538,61097.0332992724
"2212",16082.9481690315,45499.9497790247
"2213",17524.3007572856,51723.8633403427
"2214",14787.320841966,45482.6625946664
"2215",18466.4500864447,57001.885027194
"2216",21352.9972880968,63184.8189516092
"2217",16492.8412733522,42999.018753932
"2218",18848.7169494146,65173.6652876921
"2219",18285.4448715429,46402.4581980532
"2220",16408.207324168,52673.6960032243
"2221",16613.1636365819,51605.7143630924
"2222",16287.9129804314,52840.4363733218
"2223",17797.1353416521,54575.6954060708
"2224",16566.9850189534,54169.1902082429
"2225",19282.7074583423,60003.1532131996
"2226",17393.1889063922,40670.2809922335
"2227",16345.09942333,47678.4809641048
"2228",18208.7557788562,53677.5428328288
"2229",16345.7242562469,51079.0695917455
"2230",18416.1881379583,58204.1498972884
"2231",17382.7338373724,44401.9335355339
"2232",18322.1259403939,44729.6566024173
"2233",16718.7467029618,49228.5003240431
"2234",18090.3527140948,46931.7322937823
"2235",16434.723049295,50107.2898494082
"2236",16003.8086112298,49724.6541541121
"2237",16411.1003949372,44455.8397769954
"2238",17169.942371381,58785.0824003657
"2239",18375.3161574663,55508.5489177924
"2240",18073.1763874614,58869.5417218671
"2241",18993.440083201,40753.5453942231
"2242",17236.4872035752,46334.8762220519
"2243",17849.6751452251,50346.3159856521
"2244",18653.2486864722,44056.7726772978
"2245",17368.459315143,50222.9936223913
"2246",18597.8604556339,53659.0896846058
"2247",15898.8169946981,51727.8645057321
"2248",18383.4662280267,50796.6257561234
"2249",18488.6682068914,57383.6740178076
"2250",16632.9453195285,56799.7161368071
"2251",17361.1804299236,48940.8665234825
"2252",16379.6897516957,57036.6554861882
"2253",18270.2339733746,55126.4671463885
"2254",18256.239250912,49770.5588531755
"2255",16655.7982678039,47931.5777033049
"2256",17818.2042948107,46334.8406546126
"2257",18624.5607095035,45396.4200258856
"2258",18539.8178855634,60681.0208233457
"2259",16392.5739083561,51658.3283830674
"2260",17700.9788217658,65283.9993076831
"2261",20568.0598835993,57649.1940263186
"2262",17428.1277343538,44855.5303970769
"2263",18368.9191999806,54034.3795147129
"2264",18538.1211991734,64375.3252320261
"2265",17286.5434167295,50002.7869527627
"2266",17117.5306469189,47701.2489466118
"2267",20678.2979816208,49675.520713612
"2268",21454.3236861251,68231.506555619
"2269",19159.1684519894,57027.7923698558
"2270",19657.9416763173,56572.0917014059
"2271",16414.5012637671,54230.8501617425
"2272",17521.6641394937,53129.05412744
"2273",16960.4916001527,49539.6867681119
"2274",16243.1327769725,49729.3138483474
"2275",16397.3105513885,49848.6200903564
"2276",17370.674607058,49851.4057734158
"2277",18052.4054323582,53348.1051567111
"2278",17346.2085273313,52667.6116842803
"2279",20041.5424520077,58969.5074980085
"2280",18820.330705419,42348.9785294292
"2281",18531.4981006151,47312.5514922797
"2282",17757.5473116649,54878.9652988475
"2283",18225.7807409372,58992.9224642021
"2284",18460.1704888687,47538.3871944031
"2285",17908.7480116209,46927.5816731183
"2286",16352.7052862061,52564.4968740945
"2287",18410.5884124639,51700.9578946854
"2288",17275.6219653796,46699.9894809906
"2289",17977.1428807615,59920.5948851488
"2290",17365.7008302862,49757.3638122719
"2291",17916.8990311039,53224.0415364375
"2292",15738.815316311,46405.9005025986
"2293",16428.5396103408,45118.1744701769
"2294",15437.3217274624,41540.5778675612
"2295",18258.2400350767,51191.7069707907
"2296",17588.5986104177,50355.2138760569
"2297",17266.1445083979,52965.4551165143
"2298",20655.9222579736,58903.4549947472
"2299",18053.7869328519,53247.0655354283
"2300",18449.039714407,52569.9452822061
"2301",15859.2518549322,47957.5145364247
"2302",17885.3449834155,51968.935248754
"2303",20150.0580031488,60418.4823661266
"2304",17385.0443537902,47087.1469484417
"2305",17752.7618310714,52674.4102605157
"2306",16958.4623999544,45417.7563951805
"2307",16535.3025218982,46629.246748553
"2308",17242.7515874143,51191.1359656697
"2309",17625.3493779473,51162.5937557746
"2310",15959.1966588968,45332.223761462
"2311",16907.9296703941,51903.8143006983
"2312",17225.0573392241,46307.3069347708
"2313",18632.424739833,47748.359041439
"2314",18958.3033228163,45072.0156270548
"2315",19988.083924866,57582.4301165675
"2316",19037.5022668728,56103.9677488566
"2317",17119.1140086365,50830.6270479628
"2318",15502.7398656419,41740.6355511914
"2319",16961.2504102898,45220.2227817339
"2320",17965.6630002446,50271.1068652246
"2321",17772.7846958538,45768.9228809401
"2322",19411.9126736677,50024.6781739758
"2323",18799.4107361597,52862.9820289816
"2324",17377.3235396034,43785.998367128
"2325",15492.6195605863,47631.7434578364
"2326",17241.0666126555,49083.7710255694
"2327",18084.1021205923,48344.9325762565
"2328",18008.5753071776,53608.6813313408
"2329",16665.7405007779,42104.9398380041
"2330",18044.7675214393,45330.4250673518
"2331",16052.0250820244,56260.0263724204
"2332",17492.8849804357,54211.357400172
"2333",17677.9885827747,55010.9138058523
"2334",17341.9828547058,55264.3551366713
"2335",17119.7591810187,53906.4922477516
"2336",18114.5519126821,57195.5839861319
"2337",18687.8389189245,58742.0719134932
"2338",15750.797072663,58464.1895000758
"2339",19062.736864498,56066.0317741897
"2340",16493.1045694583,52451.1259564982
"2341",15784.6793107378,48311.1409446895
"2342",19377.4702713248,51775.6187043135
"2343",18491.8141146615,54052.3779414827
"2344",15426.4834562907,51691.1212611518
"2345",19142.6359064122,55511.4660784195
"2346",18154.1085681107,53573.9994603594
"2347",18546.3674024434,55133.6479449649
"2348",21471.5930509101,59855.1183516139
"2349",19437.4948827873,60703.0329470742
"2350",17613.760575284,49499.2272018602
"2351",19766.5917882302,50356.9679575824
"2352",16650.9883742434,41331.1640108985
"2353",16003.3008750047,44676.6830989542
"2354",15181.5451276058,39674.0255327278
"2355",16533.846606893,47969.8230601117
"2356",17176.8146271588,46039.452122194
"2357",16384.5179061806,56892.4555578628
"2358",17833.4077881207,55552.3954005239
"2359",18521.0757765892,52679.6082802745
"2360",17500.7262119597,44428.6089175206
"2361",17209.7366507112,51425.3283838383
"2362",18048.0555722827,58921.2815093672
"2363",16130.1638224024,50623.6682120375
"2364",18014.4507440636,50836.5625540306
"2365",16992.1537683647,48487.9705351105
"2366",17275.7819508371,47224.5499354249
"2367",15112.8712577411,47223.5029957846
"2368",18143.2060281513,57665.2439870232
"2369",17869.2118906341,52135.1021977332
"2370",17329.1695344215,50313.1586641257
"2371",16741.2448846224,45656.6257013616
"2372",18870.2203565847,44671.5807063573
"2373",18688.5715361022,48871.232478205
"2374",17669.7426426675,50097.2682400394
"2375",17071.5646935114,47904.9852565998
"2376",18087.5636837317,47857.3197653725
"2377",16409.1014507996,48770.0776295378
"2378",15964.6461553733,43822.9844054287
"2379",17091.2491939583,50454.7894165735
"2380",16326.648963456,56219.9802731077
"2381",18450.7328064729,54625.0224841758
"2382",21060.9325127064,61915.9571415909
"2383",19089.9323779446,59681.2484542377
"2384",18054.9348584225,58728.6451877785
"2385",18241.0547036192,58956.422308301
"2386",16591.0800657148,50973.0315360369
"2387",17594.3053874759,45446.7917348183
"2388",17712.906753169,57372.1698050875
"2389",17152.3826342265,52830.1600751181
"2390",16127.1626532579,50953.2559082013
"2391",17712.4716099764,53366.9811562475
"2392",17020.0420203817,58087.846579476
"2393",17882.1012687528,47420.8774868863
"2394",17046.9025010052,53620.4565240575
"2395",17285.264634456,50947.7989280501
"2396",17619.6170064647,53412.8289840809
"2397",17038.7221468563,42289.9808658219
"2398",18789.9795549841,56718.2855601899
"2399",15144.0698057234,40727.4894549189
"2400",16652.950069025,43021.8676939584
"2401",18404.6826948596,58484.9907321991
"2402",18171.8300191057,50518.7015692947
"2403",19102.2974702963,52998.0143425106
"2404",16847.7358657547,46281.3411313529
"2405",16848.0032114004,54212.8521995624
"2406",18302.1389970583,49873.1391459112
"2407",17189.8463595925,59402.9072589984
"2408",19082.8585840241,45337.0262692473
"2409",17592.8301683729,52533.062567834
"2410",18760.9239261388,49858.7299957428
"2411",20154.5452486433,58291.0317443487
"2412",17616.5942088878,44847.0472792665
"2413",17714.4661710585,47271.1038756624
"2414",18311.0847696662,42768.7235603246
"2415",18442.75559372,49066.0842243011
"2416",16994.0341129057,53404.1722804363
"2417",19142.0249486383,54076.1128736303
"2418",17154.7466684462,47348.2944825931
"2419",18370.63491313,49597.4375140678
"2420",15784.1425212774,45721.4005211339
"2421",17778.9008770418,48404.2253237612
"2422",19631.7725868523,53116.4983469451
"2423",17209.2172173854,46713.373225705
"2424",17110.8441490912,54714.7183654037
"2425",18096.8144595293,48236.5110646324
"2426",17988.10968423,48050.6695588261
"2427",17267.9618720092,48414.7426416566
"2428",18070.3916488124,47987.6224546199
"2429",19389.3686385235,55853.4425729641
"2430",17016.605468681,49252.6256988499
"2431",17860.874468603,51229.2582247582
"2432",16777.0647155959,49389.5987969439
"2433",18655.9149518689,55218.6522037716
"2434",17456.0605539012,59132.0650030665
"2435",17337.5072722011,59682.1970884268
"2436",15825.8659211468,44594.2705532316
"2437",18119.3280833554,41524.9545314186
"2438",17054.8800207695,53018.0520534329
"2439",19418.2382579179,47190.221348034
"2440",17110.0336210388,44944.5849494787
"2441",19182.8981668092,58057.1674810669
"2442",15915.6460615794,48255.1099714671
"2443",20160.3597091669,56937.5142497171
"2444",17775.5491042869,46542.4350969636
"2445",16600.2358709415,56013.797475732
"2446",17536.2131131163,45986.7637183651
"2447",16364.8128325739,48983.5235637359
"2448",18981.2751574719,51329.6495324727
"2449",16598.368978659,59680.6545878509
"2450",18399.4689007421,51820.4998833136
"2451",17121.1546552316,48829.1690543832
"2452",18014.0167148083,58079.0758203848
"2453",18255.1330207475,53194.2420030729
"2454",15182.0285972381,48015.9127684384
"2455",16408.4685764768,44837.3968269596
"2456",18568.6779058345,52040.4248452675
"2457",18081.7264335032,51358.8792378014
"2458",15666.163609641,51945.5240731356
"2459",15573.8367688046,47408.8272352299
"2460",17510.1171861144,50808.1199573365
"2461",15417.8254280511,46831.3401737796
"2462",17538.9433656164,45654.6614152729
"2463",17058.9317000757,39440.2268368697
"2464",17308.5123066475,51373.510474922
"2465",15316.1118353098,46928.5365758533
"2466",18003.8575816795,44838.9796194864
"2467",17339.1403694257,47038.7872178452
"2468",17422.9436934444,60560.8242975725
"2469",15872.6732146449,46057.2080877472
"2470",19292.7962836874,48491.7869136761
"2471",18496.1261504042,49504.9241755929
"2472",15794.9717420279,54473.9163495562
"2473",19636.5921612453,65273.6416231267
"2474",16850.4336910887,58013.1663469998
"2475",16914.6470309938,49295.1472499185
"2476",17092.2563097875,44947.8577297027
"2477",18920.5226496713,44487.4700687482
"2478",18162.711201816,60365.3694968216
"2479",18697.9835627919,54934.3196739996
"2480",14488.8635051761,42711.6755891721
"2481",18773.7042056269,57082.6025765359
"2482",17601.882701283,55182.3434399362
"2483",15962.4023801293,49454.1095559963
"2484",17885.2681345945,54494.6462056314
"2485",16489.6411969414,53265.8039109758
"2486",16840.8771750762,48612.5232150021
"2487",20539.4945516924,51821.3038431174
"2488",16544.0620484027,56924.0747522586
"2489",19332.7234760525,47640.7440731953
"2490",19406.7817672252,57713.7509755024
"2491",18142.0003965928,47205.0366466247
"2492",17349.5921087665,51635.0197601113
"2493",19091.1989571929,45130.1922901812
"2494",17724.8939876866,50353.9506392233
"2495",19924.3052968568,55940.8577628669
"2496",17754.0074969303,47889.6076336766
"2497",17598.8520135358,53007.9951044817
"2498",18156.0367416996,50316.7615649956
"2499",14689.1512900639,43743.0676284617
"2500",16438.741483474,49403.4446755471
"2501",17756.1958129058,47983.7087011797
"2502",17385.987480573,53854.1542257623
"2503",18069.3452635019,50147.5782892236
"2504",16603.8196918302,53222.7169793237
"2505",17113.2623295859,45403.9818413368
"2506",17357.2495632519,49540.390322182
"2507",18722.0792877794,48479.9711122038
"2508",18082.4045523836,58471.9851719769
"2509",19668.0794684474,54970.7416192382
"2510",16553.6157361309,47129.0064704865
"2511",15584.3863506441,49561.912421668
"2512",16489.7526526318,48171.4522362836
"2513",16260.8371869583,51116.3052065915
"2514",17860.2955982791,54204.2690573975
"2515",17287.5355425278,57745.8891821836
"2516",18787.6343628691,53579.0923982367
"2517",19092.9686745919,43402.1064336724
"2518",17513.6620283011,50581.7145275044
"2519",18118.9787522449,47113.1986419255
"2520",16672.9157807282,43327.7654644548
"2521",17258.7890274285,48108.7896406602
"2522",16815.6782955028,49449.7807955693
"2523",15943.07553846,52523.3128762916
"2524",14845.3681607836,50697.0232755587
"2525",15310.1613122153,46655.8613732988
"2526",17975.2178687382,52363.1967681688
"2527",18111.4670052126,47442.8016747238
"2528",17356.6050331769,56107.1847923678
"2529",16676.3907626222,50879.0701331992
"2530",18787.5082981072,49554.4240483476
"2531",19735.816697674,57497.130462251
"2532",18470.5491181121,62302.1236401624
"2533",16776.1169858058,52671.7051611967
"2534",20031.9510163614,46543.0539547789
"2535",15785.4093552489,49653.5751937392
"2536",16237.8338455821,38589.3960166578
"2537",17587.7711571474,51991.4593620061
"2538",16588.6579553606,48199.0268699081
"2539",17667.8013152721,53039.4100950847
"2540",18235.4265734059,54065.4865047435
"2541",18111.4531285969,53427.7441182069
"2542",16019.8123758363,41657.6877079793
"2543",18545.6734942356,54442.3477827556
"2544",18874.5192861848,52164.5080110892
"2545",15965.1702852907,42310.4816734366
"2546",16667.8289941838,52336.0512171407
"2547",17765.2118375349,45344.2458086005
"2548",19148.8053955975,52195.4168444819
"2549",18824.0996009729,53202.4434882641
"2550",18680.9510514878,51885.6346578366
"2551",17019.0124319413,52385.5713222242
"2552",18499.8061474956,46247.0369945263
"2553",16753.4932633918,40604.9016008241
"2554",18051.5013441451,47415.8500725685
"2555",17319.7181316371,45146.5438041326
"2556",15589.9133988291,52269.6168313611
"2557",16625.3951791464,51313.3498251381
"2558",17553.3952246157,54284.9825872085
"2559",19197.3358272278,49233.3531099717
"2560",16652.5328480326,46603.6927027853
"2561",16951.4289307695,50074.8520332741
"2562",18035.268827592,56452.5265893374
"2563",17910.9709497069,46033.0997057992
