"","parameter","strategy","param_val","outcome_val"
"190","HR_FP_Exp","Experimental.Treatment",0.835656565656566,116345.453140214
"191","HR_FP_Exp","Experimental.Treatment",0.839090909090909,116129.995019576
"192","HR_FP_Exp","Experimental.Treatment",0.842525252525252,115914.081493127
"193","HR_FP_Exp","Experimental.Treatment",0.845959595959596,115697.710275989
"194","HR_FP_Exp","Experimental.Treatment",0.849393939393939,115480.879076377
"195","HR_FP_Exp","Experimental.Treatment",0.852828282828283,115263.585595506
"196","HR_FP_Exp","Experimental.Treatment",0.856262626262626,115045.827527476
"197","HR_FP_Exp","Experimental.Treatment",0.85969696969697,114827.602559172
"198","HR_FP_Exp","Experimental.Treatment",0.863131313131313,114608.908370157
"199","HR_FP_Exp","Experimental.Treatment",0.866565656565657,114389.742632569
"200","HR_FP_Exp","Experimental.Treatment",0.87,114170.103011013
"201","HR_FP_SoC","Standard.of.Care",0.8,125636.470953529
"202","HR_FP_SoC","Standard.of.Care",0.802020202020202,125636.719157082
"203","HR_FP_SoC","Standard.of.Care",0.804040404040404,125636.969424203
"204","HR_FP_SoC","Standard.of.Care",0.806060606060606,125637.221742903
"205","HR_FP_SoC","Standard.of.Care",0.808080808080808,125637.47610124
"206","HR_FP_SoC","Standard.of.Care",0.81010101010101,125637.732487322
"207","HR_FP_SoC","Standard.of.Care",0.812121212121212,125637.990889306
"208","HR_FP_SoC","Standard.of.Care",0.814141414141414,125638.251295401
"209","HR_FP_SoC","Standard.of.Care",0.816161616161616,125638.513693866
"210","HR_FP_SoC","Standard.of.Care",0.818181818181818,125638.77807301
"211","HR_FP_SoC","Standard.of.Care",0.82020202020202,125639.044421194
"212","HR_FP_SoC","Standard.of.Care",0.822222222222222,125639.312726833
"213","HR_FP_SoC","Standard.of.Care",0.824242424242424,125639.582978391
"214","HR_FP_SoC","Standard.of.Care",0.826262626262626,125639.855164387
"215","HR_FP_SoC","Standard.of.Care",0.828282828282828,125640.129273389
"216","HR_FP_SoC","Standard.of.Care",0.83030303030303,125640.405294024
"217","HR_FP_SoC","Standard.of.Care",0.832323232323232,125640.683214967
"218","HR_FP_SoC","Standard.of.Care",0.834343434343434,125640.963024949
"219","HR_FP_SoC","Standard.of.Care",0.836363636363636,125641.244712754
"220","HR_FP_SoC","Standard.of.Care",0.838383838383838,125641.528267222
"221","HR_FP_SoC","Standard.of.Care",0.84040404040404,125641.813677243
"222","HR_FP_SoC","Standard.of.Care",0.842424242424242,125642.100931765
"223","HR_FP_SoC","Standard.of.Care",0.844444444444444,125642.39001979
"224","HR_FP_SoC","Standard.of.Care",0.846464646464646,125642.680930372
"225","HR_FP_SoC","Standard.of.Care",0.848484848484849,125642.973652623
"226","HR_FP_SoC","Standard.of.Care",0.850505050505051,125643.268175709
"227","HR_FP_SoC","Standard.of.Care",0.852525252525253,125643.56448885
"228","HR_FP_SoC","Standard.of.Care",0.854545454545455,125643.862581322
"229","HR_FP_SoC","Standard.of.Care",0.856565656565657,125644.162442455
"230","HR_FP_SoC","Standard.of.Care",0.858585858585859,125644.464061636
"231","HR_FP_SoC","Standard.of.Care",0.860606060606061,125644.767428306
"232","HR_FP_SoC","Standard.of.Care",0.862626262626263,125645.072531961
"233","HR_FP_SoC","Standard.of.Care",0.864646464646465,125645.379362154
"234","HR_FP_SoC","Standard.of.Care",0.866666666666667,125645.687908493
"235","HR_FP_SoC","Standard.of.Care",0.868686868686869,125645.998160639
"236","HR_FP_SoC","Standard.of.Care",0.870707070707071,125646.31010831
"237","HR_FP_SoC","Standard.of.Care",0.872727272727273,125646.623741281
"238","HR_FP_SoC","Standard.of.Care",0.874747474747475,125646.93904938
"239","HR_FP_SoC","Standard.of.Care",0.876767676767677,125647.256022491
"240","HR_FP_SoC","Standard.of.Care",0.878787878787879,125647.574650553
"241","HR_FP_SoC","Standard.of.Care",0.880808080808081,125647.894923561
"242","HR_FP_SoC","Standard.of.Care",0.882828282828283,125648.216831565
"243","HR_FP_SoC","Standard.of.Care",0.884848484848485,125648.54036467
"244","HR_FP_SoC","Standard.of.Care",0.886868686868687,125648.865513034
"245","HR_FP_SoC","Standard.of.Care",0.888888888888889,125649.192266873
"246","HR_FP_SoC","Standard.of.Care",0.890909090909091,125649.520616456
"247","HR_FP_SoC","Standard.of.Care",0.892929292929293,125649.850552109
"248","HR_FP_SoC","Standard.of.Care",0.894949494949495,125650.182064209
"249","HR_FP_SoC","Standard.of.Care",0.896969696969697,125650.51514319
"250","HR_FP_SoC","Standard.of.Care",0.898989898989899,125650.84977954
"251","HR_FP_SoC","Standard.of.Care",0.901010101010101,125651.185963801
"252","HR_FP_SoC","Standard.of.Care",0.903030303030303,125651.523686569
"253","HR_FP_SoC","Standard.of.Care",0.905050505050505,125651.862938495
"254","HR_FP_SoC","Standard.of.Care",0.907070707070707,125652.203710283
"255","HR_FP_SoC","Standard.of.Care",0.909090909090909,125652.545992691
"256","HR_FP_SoC","Standard.of.Care",0.911111111111111,125652.889776531
"257","HR_FP_SoC","Standard.of.Care",0.913131313131313,125653.235052666
"258","HR_FP_SoC","Standard.of.Care",0.915151515151515,125653.581812017
"259","HR_FP_SoC","Standard.of.Care",0.917171717171717,125653.930045553
"260","HR_FP_SoC","Standard.of.Care",0.919191919191919,125654.2797443
"261","HR_FP_SoC","Standard.of.Care",0.921212121212121,125654.630899335
"262","HR_FP_SoC","Standard.of.Care",0.923232323232323,125654.983501786
