"","SoC","Exp"
"1835",20950.9288836954,39883.1303847279
"1836",20405.6080878114,45270.8604353832
"1837",23621.5841994303,43994.6920732662
"1838",20719.606509031,54174.3523280485
"1839",19213.2936736451,46461.6111714304
"1840",18965.7747428003,49246.1758816165
"1841",19151.7545420571,41732.8743833125
"1842",22067.7857112674,52333.9590895694
"1843",21393.6002895872,48132.9918328611
"1844",20032.9136035554,43063.3244702032
"1845",23484.807218913,50854.2755830621
"1846",21227.4563575248,48085.9863063956
"1847",21510.9716122862,45889.7396651614
"1848",21030.0633962705,51397.7584540452
"1849",21417.2456526792,49426.7991480446
"1850",23003.7463169381,45821.1649630104
"1851",22551.6695669257,54312.614583366
"1852",19135.9951470038,48665.9789097624
"1853",21481.2072832505,38828.7798642998
"1854",20500.8771042853,44606.1914172196
"1855",18826.2704561912,42730.017615341
"1856",22183.8635486607,44492.1648499155
"1857",22238.1431713489,48021.1297162086
"1858",19287.2280694104,42165.4729497024
"1859",21022.9714311215,47603.8748595084
"1860",22424.2060970844,52647.6522140224
"1861",21674.5381269235,50209.4253821276
"1862",23050.3854419265,50153.0226002814
"1863",21099.7195373302,43883.8871497583
"1864",20883.1070894934,43335.7474737084
"1865",24137.9702159169,50434.2158718945
"1866",18565.8756577663,42065.0287801445
"1867",20972.8208180536,42015.1715713612
"1868",21962.4378291839,44637.2484733455
"1869",20186.1730698869,43383.4967409882
"1870",19685.9493886826,50031.3717288864
"1871",21031.4409530628,45816.3912161747
"1872",21555.5897694848,41538.2535804122
"1873",21767.013953076,46332.624438752
"1874",20311.1635487736,45339.8882855856
"1875",20256.918488359,47249.1600570613
"1876",21073.207689886,43337.4077704688
"1877",19804.6705840051,45383.3335201991
"1878",22818.1963882533,47912.5181406909
"1879",21277.048564253,45286.6737873721
"1880",19901.5076194608,48226.9864558286
"1881",18252.4448862181,44588.980299032
"1882",22587.2988691161,48331.9160844572
"1883",23929.3879418657,50742.8246169062
"1884",25923.3427689641,46777.8879333225
"1885",19422.8518171819,42563.781882997
"1886",23272.3150472627,48418.6196008101
"1887",19620.9943424542,43931.2463904416
"1888",20168.0167836705,44663.7305999291
"1889",20853.6372660546,53527.5722236704
"1890",19830.6910467402,44185.7700650124
"1891",23798.3200049966,48101.4339687639
"1892",20870.5025867402,39823.1821783113
"1893",19519.0423582759,42686.9980386378
"1894",20698.4261239733,45159.9738867898
"1895",23445.9976282257,44726.6032059084
"1896",22415.4819779392,44984.9411786744
"1897",19790.2478326647,35311.236645271
"1898",20106.1480258185,41132.6233931198
"1899",22358.8208254421,45240.1611160637
"1900",20342.0712346481,45488.7359526474
"1901",25684.0882149062,51550.3563382304
"1902",21305.2812164841,42782.5006817572
"1903",18879.1667088398,39851.9623566957
"1904",18086.9914135221,43324.8888560926
"1905",21928.509155769,53356.3976423579
"1906",23246.6554320531,49919.552752328
"1907",20480.8572813136,39309.4103411893
"1908",20645.0193618139,44499.9092780189
"1909",21379.6618318652,47861.422018577
"1910",17998.1457521454,40725.2062197541
"1911",18414.1875657174,48296.2636324817
"1912",20343.3519790308,50186.6315604914
"1913",21016.89653627,42998.7539668904
"1914",22223.7154359796,42718.8830725926
"1915",20503.5130575977,45394.8734950804
"1916",18913.3969045549,38104.8486239619
"1917",20311.41449554,45615.1850928535
"1918",21218.0420053598,41357.8277375763
"1919",22671.3700078617,48733.7520811471
"1920",19885.6344998907,44451.1049156662
"1921",20025.7970122452,42771.312822586
"1922",20971.6308591526,39733.2979616602
"1923",27455.1845052188,57249.4750460833
"1924",19342.4822746197,40930.3230124967
"1925",23188.5825019849,42048.4883523733
"1926",23026.1669876299,46149.0644969713
"1927",20954.8450026855,43201.7503147377
"1928",20827.1459642931,44546.0466985675
"1929",18921.0801641421,44519.8009863976
"1930",22157.0389729441,42842.2010808663
"1931",20987.8954935578,42193.265086339
"1932",24073.6702139781,53100.3576980444
"1933",20527.9614172076,52352.0637688748
"1934",21335.5001244668,48674.4403902415
"1935",21715.3722474028,43740.6659361416
"1936",20395.2949469703,46438.6992096337
"1937",20416.5414921594,46592.006617993
"1938",19514.2087826169,41006.5342239542
"1939",21900.7665827311,53311.5556075003
"1940",24354.5369794573,46131.1963519695
"1941",17697.3279307367,37850.9700625093
"1942",21724.9611793783,44038.421915437
"1943",18906.4236190607,53856.5620564247
"1944",26333.1186881788,47616.9112705187
"1945",24022.1488270486,59435.8943321514
"1946",19424.1772862019,45953.2224490969
"1947",21063.9853822083,42509.688241801
"1948",21940.387901097,45878.3865584279
"1949",22373.4424351894,48587.4056987445
"1950",19868.9192431601,41657.2628787224
"1951",19213.094673776,48869.9613066736
"1952",20458.3865565141,49175.5266614141
"1953",21916.1612352496,44094.2387095806
"1954",23501.2172861097,55105.5160973299
"1955",19596.2735223821,38600.421703314
"1956",20823.222578334,48467.9873875189
"1957",20608.1783974796,41912.1512232214
"1958",19962.8903590168,47875.5299873955
"1959",20978.5536340325,49366.0772039581
"1960",20508.2170256695,47500.0602313053
"1961",23831.5904466572,49918.9656658671
"1962",19086.7431813607,44616.3294663114
"1963",22238.9945339068,55110.2437754059
"1964",19422.5661971756,38947.212785631
"1965",22951.8437901105,43644.214343539
"1966",18716.2123033604,40136.9505707913
"1967",18211.028165049,44228.682186176
"1968",19854.6381545807,43306.9288681175
"1969",21443.1092173643,43402.0779916082
"1970",18891.2133492329,38901.7657298518
"1971",20078.2357188865,46023.1878083668
"1972",23041.0851670039,48232.5420654146
"1973",22322.9261000642,54406.3827601996
"1974",22131.8709166269,34123.2192612804
"1975",20827.4205916982,52166.35854247
"1976",21660.0517948515,33592.87284072
"1977",22039.820461284,43983.2358034212
"1978",21565.7885168299,47648.4301155182
"1979",20770.527682822,44066.670213216
"1980",19269.1115628032,36594.1762553458
"1981",23031.6047563229,44884.6405236893
"1982",20816.8391043645,46637.7249313159
"1983",21977.0672461628,51230.3486986392
"1984",22760.3075100242,50869.5901070493
"1985",22636.6003322351,46915.4332972104
"1986",20193.8247091849,49650.7098626825
"1987",22268.4426284492,50300.9193414509
"1988",21336.6639365359,52502.3199951417
"1989",18763.3441957574,40710.3774871057
"1990",23326.943865095,47213.8831069127
"1991",21316.1507121738,45420.1806587314
"1992",19569.5762938936,54818.8608079749
"1993",21386.5150380923,45862.2526870952
"1994",20951.831210382,49944.108582142
"1995",23439.3070057023,48320.7438741821
"1996",21713.7519118332,53191.7830858581
"1997",21814.14642485,47107.6736710078
"1998",22970.7822483084,53443.6760572427
"1999",22981.2545056096,40482.3289399664
"2000",19965.5340630848,46969.1616068371
"2001",25193.9087763343,54328.1536869855
"2002",20849.2598210661,45704.572245741
"2003",23669.2399024769,45267.5882851947
"2004",20328.7087370769,52432.1714562337
"2005",21271.4767388726,45823.8304635308
"2006",24134.4539814879,43156.5095354699
"2007",22320.5596523288,48523.3535954031
"2008",19371.7870018351,40361.9279839706
"2009",21380.3170309551,44347.2749993746
"2010",23679.2323742271,49498.1381990505
"2011",20739.745190636,51930.8081002348
"2012",21261.5136930491,40927.5928537074
"2013",20992.6854546889,45026.1378869564
"2014",21702.883273171,43987.4101709158
"2015",20835.8670050524,46751.8334335367
"2016",22641.3259379361,47683.5611811033
"2017",25487.6262522644,52288.5024243741
"2018",21521.4368169908,47700.3942267389
"2019",23091.419906789,49797.8129539514
"2020",19789.4041052435,39500.2841338926
"2021",21447.9772756495,54647.0006846602
"2022",22306.1399514711,42569.1960747632
"2023",17742.8773293076,42608.6291665304
"2024",20227.5996731052,48206.3863633397
"2025",21002.5454137236,44010.6444169917
"2026",22301.2395563771,44831.8394553677
"2027",19996.6278610973,45200.8920063077
"2028",24080.8027635927,48896.8119713966
"2029",18112.6172545653,33821.67228013
"2030",24236.3564476841,40243.9403466145
"2031",21350.1345961334,41822.5396931959
"2032",18866.1063126152,41573.3864605855
"2033",22487.9241408071,46121.3080983706
"2034",21519.7287456124,51471.5566864305
"2035",23717.7451358538,42365.7049685688
"2036",22968.8532575331,47871.3681218264
"2037",20295.5804078779,44828.5411486849
"2038",21304.7721326756,46169.0225800454
"2039",19834.4537190644,48665.038923006
"2040",21096.1355211397,48475.9070191908
"2041",21054.9848290573,40566.1553485187
"2042",24823.3723837777,45631.9939215868
"2043",24211.6068262046,47340.1101298279
"2044",19980.8787106531,38860.3960036548
"2045",19339.532781468,54241.4342162115
"2046",21682.1486345835,43019.657794474
"2047",23060.2142343086,50146.3653161717
"2048",19651.8950740044,38447.8898802871
"2049",22987.5767924413,43193.3620336799
"2050",21281.1105679665,47489.0442320121
"2051",20450.9931236859,52776.1069466371
"2052",21096.5309515996,52334.6160199995
"2053",23543.0414587079,46086.9817120455
"2054",20475.1348395062,38981.6430362304
"2055",20606.0559497347,43319.1796944442
"2056",20274.9902186506,47199.3212864958
"2057",21792.5967842055,43827.5603897491
"2058",21088.3838429074,50225.2797745719
"2059",21904.691455186,50298.299446328
"2060",17854.7838206391,47170.9575880254
"2061",22217.183925083,47793.0162505267
"2062",22921.096012799,50248.0330104677
"2063",18749.5915123495,40432.0805464819
"2064",21983.5802281334,50762.6950831306
"2065",21956.018369818,43118.4677723767
"2066",23042.8987621767,47987.8699878555
"2067",20928.7034999249,43805.2931918712
"2068",20951.536538269,43809.3996863611
"2069",24109.6306903548,57798.3883478392
"2070",24400.6795783937,53658.0761175608
"2071",19652.7378095078,40599.7975082591
"2072",20587.1812604361,39520.148397402
"2073",21059.1671138585,43567.8988251524
"2074",23084.0263972104,49479.6362825789
"2075",24066.3893299512,46879.6619257265
"2076",23945.7427782812,48670.9914065536
"2077",20593.5422207861,52856.16110966
"2078",21831.2865836065,53387.80842271
"2079",25513.0989210665,42792.3056222387
"2080",23309.8069898859,41173.2615304593
"2081",19924.6411803142,51490.5281977343
"2082",23336.425088835,46953.1412807062
"2083",21579.9208900428,45010.8714170233
"2084",21384.0795549737,49844.0949175498
"2085",23565.7190952653,51186.4045161494
"2086",25104.5659533164,46440.9146130058
"2087",19869.6341955519,43796.9085422485
"2088",21858.7319673844,51908.8420409234
"2089",21986.3205515478,47371.6605762794
"2090",21545.6565895306,45205.2534669047
"2091",20450.7714087585,50959.1832500987
"2092",22350.8085691048,45980.2172480799
"2093",21302.3768098576,48030.2290228631
"2094",21314.4976051032,42933.9401041643
"2095",20914.1287704088,40989.1012935741
"2096",22072.0111683622,41971.149638126
"2097",22791.5123682793,43832.6233146139
"2098",20474.427224705,45411.8925251944
"2099",18830.1395426621,45045.408991222
"2100",21005.6608190989,44633.734171982
"2101",21102.8450248713,51122.5576522071
"2102",19492.6119149622,48156.6194657147
"2103",21532.7835520906,46289.5176266095
"2104",21939.853095795,49699.3794682287
"2105",20470.5924805799,47161.3161374893
"2106",21379.1770524732,42251.108736777
"2107",22280.6570034249,49399.3468934159
"2108",20227.3527857309,40671.8714185791
"2109",21640.7101241745,45479.876915762
"2110",19488.0444439847,54451.2212453291
"2111",20729.5705051482,49014.8915284323
"2112",22099.3273674012,43968.968523734
"2113",25195.495535136,49062.2504424701
"2114",21045.4305763106,38673.4418722663
"2115",21631.5103476798,46438.8141666763
"2116",20500.02873911,44849.6131577674
"2117",19942.1277166737,50796.1794739726
"2118",19474.1206998352,46713.9892601713
"2119",18742.5939151897,41908.3917690883
"2120",19941.826539683,41574.1707790687
"2121",19360.4360576086,39690.360111635
"2122",21831.4782238548,45186.6660451523
"2123",20163.0003323382,40828.675736438
"2124",18680.3366699936,46353.4188533293
"2125",20969.6831766494,52655.7920872206
"2126",20794.2085515813,36354.9893128059
"2127",20804.8116895826,46583.7185917047
"2128",21495.841233019,57851.1813655815
"2129",19853.8354228617,47511.8578403065
"2130",21826.2166294541,56099.4010676055
"2131",19886.5487105931,43998.6182523015
"2132",21965.5105106528,41222.8518456008
"2133",22246.1183595801,39934.1300251596
"2134",21084.4599058693,48750.6429037777
"2135",24413.1117009053,49854.1118132
"2136",20594.4212172734,38799.3197298051
"2137",20097.3782790274,52182.9865056225
"2138",23073.9929275921,54956.7642861547
"2139",22608.5098101418,46124.8267186973
"2140",23610.7284215317,53854.1107114241
"2141",20825.7996223039,40057.0916963747
"2142",21944.9209050065,40773.0933540496
"2143",23248.2359655251,49226.9031418015
"2144",23734.3976031682,51350.1520378369
"2145",20565.2540586048,42258.7425816091
"2146",23882.4959642376,47078.7798663729
"2147",21634.5703624898,45204.1740170709
"2148",20775.1354270325,48793.0993840906
"2149",20120.4485555993,44685.6131157787
"2150",19771.7144549528,49629.8103823132
"2151",22068.7984366693,42869.2203436524
"2152",20296.4788118403,49339.0523441192
"2153",20620.0209380446,42756.6687611506
"2154",20206.8444817088,48739.2632645877
"2155",24388.1487766626,47156.4258617306
"2156",23184.1032084094,44853.211940455
"2157",20996.0192594108,41319.4681962958
"2158",22754.2377185753,45067.3765535312
"2159",20698.4988968355,45081.5575148068
"2160",18365.8910484491,44304.8960640419
"2161",21213.4848970418,53132.6593158097
"2162",18311.1755850769,40560.0879483576
"2163",22613.4731156612,46956.7109030851
"2164",23550.0959447741,48035.9012642049
"2165",20607.4061577581,40793.2702515486
"2166",22087.8776946273,49861.5915975994
"2167",21875.2166375905,49343.4837781606
"2168",22112.1032795074,50409.909015964
"2169",19720.2267069676,45326.2291089367
"2170",23700.5149334381,40217.1514298697
"2171",20460.8242767881,47359.5571982042
"2172",23016.1352733198,39727.715635983
"2173",24856.6702248388,60463.1291623736
"2174",20749.1066821382,44051.3441514765
"2175",23211.7388293136,53931.0346887328
"2176",20353.502712112,44942.3659025766
"2177",22421.9728624669,50283.8267643059
"2178",18466.4229846853,43758.5220394624
"2179",20146.2752121348,38317.4333738048
"2180",19885.6039676591,42976.7471057525
"2181",20933.0694192087,48951.2323955759
"2182",21023.212211639,43496.3354239953
"2183",22177.3202690307,39255.9330321667
"2184",21082.6358941571,40219.0227552051
"2185",19421.5546112459,49483.7556776149
"2186",23698.6190482972,47972.1390140689
"2187",19395.8743024832,38687.6725004808
"2188",19200.5603090756,46273.5745991193
"2189",23987.3747333055,49478.1911252597
"2190",20098.1116967698,43367.7431453317
"2191",20798.4010230918,50937.1024761282
"2192",22549.1874193872,49863.7816477886
"2193",22923.8871778095,52672.7733630719
"2194",22373.213166947,40398.0266438893
"2195",21317.809514389,43206.2147345235
"2196",23491.924595028,55530.3597706942
"2197",22747.5305013783,38981.9636750376
"2198",20212.5815189012,39306.0731739376
"2199",21955.9821224269,42863.6383213018
"2200",22677.5290976913,49153.0478979909
"2201",17729.0855769395,48576.9424175724
"2202",19526.7380122512,41311.615040003
"2203",19787.8604674036,40827.4250870706
"2204",17755.7865284294,39423.576354511
"2205",19781.528279145,45713.3816006814
"2206",22841.5020594151,43814.9923112716
"2207",22740.6888665331,44957.8674490096
"2208",18918.8718730202,50662.0032923812
"2209",23152.5897470046,53996.9710840685
"2210",20943.2638982592,39167.094614371
"2211",24291.5442986758,55476.2215536128
"2212",19496.3059829806,41158.5782854993
"2213",21204.1677411893,46836.1684930225
"2214",17943.0509140901,41914.7765625036
"2215",22178.7824960427,50761.0742248601
"2216",25879.681796533,56749.5689633671
"2217",19151.5868539178,38607.2798976359
"2218",23588.7438651781,60504.2801660945
"2219",22045.3606303605,41409.0568387384
"2220",19518.5915221111,47268.2288695172
"2221",19124.7304276321,47128.1501923394
"2222",19390.924453529,48623.6319355828
"2223",21831.8312965678,49215.2245606972
"2224",20390.5385168303,48934.5419129251
"2225",22756.5844283758,54069.3037316854
"2226",20938.3886834659,36609.171339233
"2227",19681.2077367756,43088.6695182147
"2228",23922.4891803038,49108.4152438088
"2229",21052.012377456,46786.3007381898
"2230",21911.2700746766,51740.8971384087
"2231",22000.8513500232,40259.995379224
"2232",22079.274289723,39991.9206322007
"2233",20390.6008610162,45037.1342175328
"2234",20207.9744935225,41924.9399176164
"2235",19711.4203113941,44520.9476783858
"2236",18005.4930691863,44613.2260313973
"2237",19940.3838669412,39430.7917174218
"2238",20775.1169750888,52929.9852355637
"2239",22408.9716381408,49869.4860555048
"2240",22558.134643664,52824.2589892481
"2241",23750.2726275093,36667.3765865032
"2242",20776.9988153283,41026.1379225192
"2243",20995.9104015814,44923.6835436592
"2244",22226.7393548577,40324.2873202383
"2245",20503.6330684766,44185.9875223244
"2246",22091.4786992731,48557.0251054875
"2247",19638.7051645217,47056.9968291505
"2248",23081.659178667,45833.9882970255
"2249",23370.8112227878,52722.1089593501
"2250",20447.2332629893,50337.8241403415
"2251",21660.8829801075,44619.5442139101
"2252",20063.8706007808,52079.0311676114
"2253",22029.2241253823,50336.9473550877
"2254",21337.2245070019,44908.6611886516
"2255",21057.3841375265,43634.4452310629
"2256",22051.2433536197,41643.9015304795
"2257",23188.042554234,41917.510250901
"2258",22044.2724077126,53967.1926742712
"2259",18775.9496071898,45906.7909944686
"2260",23251.4278709677,60321.5932849936
"2261",24738.0024152909,52444.4063021901
"2262",21464.142640382,41416.6351031789
"2263",21774.0614408288,49398.865994876
"2264",21093.4926219172,56940.8591835801
"2265",21062.4146827635,45397.6320459843
"2266",21513.6869326875,44361.0189520048
"2267",26303.9857452425,44786.9675085049
"2268",25723.7097010889,61127.7802337629
"2269",23030.8322415156,51050.2582814238
"2270",24692.7585739828,51624.4027623004
"2271",19664.270255834,47838.516670787
"2272",21128.8186748361,47367.1038511534
"2273",19760.5406102325,45393.706187091
"2274",19521.1776875896,44980.1801123139
"2275",20426.0180982683,44991.5684084498
"2276",20471.0715029133,45187.0432075757
"2277",23602.3159768895,48324.4599487118
"2278",21369.212516463,47384.0188462171
"2279",22104.1187999661,52031.3640635343
"2280",23284.5684212992,38317.3597680286
"2281",22958.4896474996,42104.3909512962
"2282",21604.0500002069,48750.6085593268
"2283",23089.3292885334,53947.4572367375
"2284",22189.8657965259,44254.9811294441
"2285",21920.753241427,43662.7413736031
"2286",19546.9975543216,46151.1707014845
"2287",22187.2997620436,46505.2463343176
"2288",21030.242558923,41838.8508469827
"2289",21598.8925283674,53588.4737418735
"2290",21200.2647435284,45268.8674361624
"2291",24125.1091203348,47793.6055285088
"2292",20618.8328987554,41564.5141331966
"2293",20311.0599547752,40308.953984841
"2294",19928.7675688244,37878.3047063831
"2295",21149.1286926855,45968.7293433385
"2296",21321.1333242336,45244.6369085518
"2297",20830.5134340258,47362.8610211764
"2298",25441.337572518,52857.6963625019
"2299",20527.9089653506,47707.6145946035
"2300",21838.1572560124,48200.2912732764
"2301",19746.2110552332,43291.6729268764
"2302",22082.7678462234,46874.4728362419
"2303",23668.8071856096,54829.8702546322
"2304",20910.6055679891,43676.458993126
"2305",21184.0266479998,47841.9430145358
"2306",19260.6213719703,40327.8711104936
"2307",21247.2129323564,42834.7367408928
"2308",20820.5300791551,47050.7909563563
"2309",22205.6268699197,46944.9447819889
"2310",19805.0602545537,41457.6237370632
"2311",19920.6565643702,46575.7507804396
"2312",20556.1488293007,42555.721316511
"2313",22021.5268739626,42461.8577165399
"2314",23763.3419349287,41067.7909754888
"2315",22674.0754426699,51857.1250844865
"2316",22408.6659431463,50657.0995406904
"2317",19991.1248492835,45432.2333877047
"2318",17973.0981306441,37083.2326537238
"2319",19096.6649375299,39924.8491941219
"2320",21953.1060126413,45451.0434656545
"2321",21554.1376813613,41770.2538091807
"2322",24365.1650700669,45226.2840520248
"2323",22875.5889986745,47118.996331158
"2324",20644.4599736208,39582.6284384491
"2325",17921.6564146694,42026.8504963563
"2326",20427.1973988288,44170.7722442134
"2327",21834.7770603882,43988.4277571154
"2328",21560.4237343904,48834.2811690463
"2329",19811.5345167017,38274.3002026178
"2330",21444.5600481863,41022.364788239
"2331",19939.7659928941,51422.7636557816
"2332",20518.246859083,48676.3682798773
"2333",20620.8288139293,48727.2417067207
"2334",21358.3227721888,50069.2375470534
"2335",20343.5222161242,48682.1655920901
"2336",21284.0816344164,52202.3268136616
"2337",22930.7688274548,52863.4122245072
"2338",19856.5501244858,52520.3009239302
"2339",23083.5329807324,50670.0372187956
"2340",19316.2271785053,47210.7922646828
"2341",19496.1358520363,43729.1907675706
"2342",24106.7751842291,46867.5975940241
"2343",21149.0835257207,49161.7821874634
"2344",18811.4586203469,47960.8505297846
"2345",23390.1202357667,49752.2851478635
"2346",21352.2167627813,49295.6757687459
"2347",24091.0088960884,49500.3684429864
"2348",25695.3217557296,53599.5765807488
"2349",23491.6301216093,55522.7735173075
"2350",21376.5102080516,44734.0936664023
"2351",23730.0059018865,45343.5805761722
"2352",19303.9865072792,37662.6715125866
"2353",18950.5783003448,39915.4853298585
"2354",18985.7095959637,36571.3355853182
"2355",19777.6057672939,42764.6367847385
"2356",20133.7673978854,42007.007567232
"2357",19971.973739363,50812.1811079974
"2358",21464.0323422262,50090.0552285414
"2359",21576.0018901801,47873.5562733731
"2360",22194.0287639895,39398.2115579711
"2361",20924.2601993785,46865.9062946408
"2362",21213.7606895475,52516.5791479403
"2363",20738.2031111253,45511.9188481331
"2364",22066.7353800484,45840.1255322789
"2365",20146.0010463352,43050.2702472033
"2366",21446.455707794,43099.2118935229
"2367",17540.5175264294,41163.4930167706
"2368",22860.4466498863,52103.7732483008
"2369",20252.9280999617,46464.9608249985
"2370",21138.4121262414,46023.9202896408
"2371",20023.9767081212,41277.4208144616
"2372",22861.5339925532,40760.9496774122
"2373",23241.4253190433,44450.7180244369
"2374",21678.1609022117,45576.6441222931
"2375",21394.5657965118,42855.3756411662
"2376",22165.5483990137,43691.6226094846
"2377",19653.8073341198,44770.2238155504
"2378",19810.0490710361,39471.8236217557
"2379",21090.3024763651,45886.2912350218
"2380",19698.7015838195,50051.1632239421
"2381",23414.3217937183,49965.2824662875
"2382",24326.1237360683,54643.6115044241
"2383",21970.2700372034,53262.5579256456
"2384",21216.2072303206,52729.2505207932
"2385",22382.3571672053,52898.6435276574
"2386",20047.0824236753,46341.7016521242
"2387",21417.2961671106,41466.4706697751
"2388",21447.9287577667,52136.6278406291
"2389",20189.4395493517,47869.2191300646
"2390",20399.0495309541,47044.4742706097
"2391",21226.0157993037,48858.3773261298
"2392",20310.252306471,51672.8369910388
"2393",22368.5000154613,43737.3784030963
"2394",21079.2571660771,48821.9189784856
"2395",19681.9343236615,46094.2591240234
"2396",21192.5181661015,49199.6449125454
"2397",20380.6263277514,37666.3938129808
"2398",22372.7815866503,50301.7387463681
"2399",18261.5706196042,36904.4040499291
"2400",20659.555498099,39937.5931152378
"2401",22273.8064070526,52968.5403316221
"2402",21607.3293956835,45369.4378193923
"2403",22639.7203709111,47475.2952452886
"2404",20571.7862627541,41756.812320624
"2405",21352.7573861802,49792.7679457727
"2406",21850.7665618707,44274.0209898794
"2407",20419.3221901279,53616.0567203494
"2408",21945.0258875651,40670.3494118013
"2409",22107.2494231791,47951.2597188625
"2410",23497.2541893016,44732.9655473259
"2411",24813.0515007577,52722.6901240314
"2412",22403.6787354362,39790.1187584261
"2413",20403.8031403816,42257.001484794
"2414",22000.3302116475,38133.1380749689
"2415",22389.6956512935,44623.673392014
"2416",19739.1937217151,47872.1355157042
"2417",22653.3442014796,48675.5605245416
"2418",21029.3308843157,42266.0803516342
"2419",22092.3791211159,44906.5966370207
"2420",18938.0207912291,41436.4314157499
"2421",23664.4470711549,44081.8367355022
"2422",23248.8045262815,47396.8649080052
"2423",20063.6625440797,41828.3820351804
"2424",20493.5166779809,49413.8535337174
"2425",20078.2593749429,43493.6557461062
"2426",21923.6084047982,44057.8740637733
"2427",20957.7542884746,42725.7991000088
"2428",22451.1403010854,42766.5296025595
"2429",22232.8221316092,50405.7951220772
"2430",19248.3170868015,44439.2427361654
"2431",21160.7838835119,46751.9324580509
"2432",19741.0977277431,44654.1937084829
"2433",23405.4136021585,51162.2810171501
"2434",21149.0619493636,53214.9315338075
"2435",20609.8785895826,54675.0312547866
"2436",18998.2403446061,40330.7678261667
"2437",21215.5510916892,37601.2860501167
"2438",20757.9265628059,47638.1778262676
"2439",22680.3697182921,42518.7394083329
"2440",21544.4464425442,40762.0085014303
"2441",22450.2065373754,51958.460351868
"2442",19351.1553356018,43587.4052188116
"2443",23674.9350316871,51220.449019217
"2444",20681.2305210466,41558.612947962
"2445",19866.6538115792,49797.1001794654
"2446",21425.6427958535,40863.7301430634
"2447",19063.5066928874,43628.1866448673
"2448",21770.1529814185,46934.2065912072
"2449",19280.1448360751,53241.4528920286
"2450",22294.448477959,47163.6824140734
"2451",20426.6672019452,44022.5162109797
"2452",22412.5752318639,53697.9899396782
"2453",22450.8849406078,47819.3181212818
"2454",18375.0549046467,42445.9584650006
"2455",20767.6291263455,41402.6131174821
"2456",21497.6603773476,46298.8189037567
"2457",22732.7027938182,46255.3248307948
"2458",17718.0156108962,45945.898743999
"2459",18996.4960349727,42627.85233551
"2460",22362.9407883157,45939.3171169151
"2461",19227.0731931432,42608.4042947367
"2462",21511.331479678,41564.7249360201
"2463",21562.0413808727,36079.3560234912
"2464",20803.1910641041,46228.5349201222
"2465",17884.9993151627,41519.3993812091
"2466",22088.3115386663,39958.6184868007
"2467",20267.8359370909,42244.3071808133
"2468",20543.255668174,54723.1440292461
"2469",20665.4488800929,41403.7036414211
"2470",22743.7488675888,43207.8046725342
"2471",22536.8798948223,44865.4728149546
"2472",19035.3718623304,48857.1157625335
"2473",23060.686456999,58204.9110746287
"2474",21980.2323455641,52807.3931912491
"2475",20380.6210833287,44330.7776841614
"2476",22066.7019371467,41029.6816925529
"2477",22707.2348420611,40398.4775692993
"2478",21501.2510722923,54095.8700950124
"2479",21146.7534869821,48800.9407824656
"2480",17563.6584519204,38465.5679719485
"2481",21307.6395978034,50661.0030078375
"2482",21238.2105013341,50312.2191751442
"2483",18689.2201163363,44898.8294390688
"2484",21422.2644152475,48625.0891172582
"2485",22489.5861097029,48498.2761703087
"2486",20568.3712364951,44474.8567288498
"2487",23893.9147710766,47390.5584232461
"2488",19118.6859630017,51072.0196888868
"2489",23316.3829384025,43401.1296544258
"2490",24528.034721238,53003.5219907366
"2491",22489.9523965753,42645.8210047506
"2492",20784.0360988315,46222.3344348828
"2493",23817.5008363369,41105.7129555417
"2494",22898.9879927067,44463.3745767646
"2495",24178.1083877539,50978.6243537857
"2496",21187.0166722259,44051.2985300914
"2497",21972.5414991559,49250.3978675719
"2498",22099.8553199207,44884.357094881
"2499",16960.5896956826,39023.0367317341
"2500",19682.4332299988,43713.9280794957
"2501",22063.8997861718,43152.6161558421
"2502",20551.506352411,48727.1670928476
"2503",21625.5940370727,44962.5045538899
"2504",19525.4006699762,47309.619051024
"2505",20832.8727339403,41882.5994010196
"2506",21168.0469492177,45182.863421871
"2507",22947.2806109126,44928.8561205907
"2508",21039.5686765684,52334.68217914
"2509",23520.3722456097,49542.1941486914
"2510",19800.1933736755,43123.2483449165
"2511",18319.1133377425,43695.3648427368
"2512",19061.3603188196,43414.1214455574
"2513",19174.0665772296,46430.174864992
"2514",21645.1397464866,48686.7833476258
"2515",20355.2963307267,52612.2922987027
"2516",22356.3573947302,47842.5561331217
"2517",22435.5411700091,39526.4223395207
"2518",22490.0041582302,46548.9655102429
"2519",22498.3906937148,43114.5497709491
"2520",19931.5978434836,38971.4738689343
"2521",21302.3829867343,43430.1125665114
"2522",19846.9484690372,44154.6691527151
"2523",18543.9190670084,47556.7588426
"2524",17432.9823801206,44508.6893421859
"2525",18807.0428117541,42130.2047025138
"2526",21310.8346133639,46816.35185729
"2527",21273.513977129,42520.7348172983
"2528",20632.829000961,49898.972257154
"2529",20729.6152985442,45547.3955447944
"2530",24469.5351372169,46091.5728692459
"2531",23709.8038573131,51791.8473608645
"2532",22557.4091566379,55723.5085926087
"2533",20995.9292655328,47405.3364493995
"2534",24786.1463883883,42646.269691251
"2535",18732.0074752488,45287.4288005196
"2536",19691.1636820578,34394.5830761788
"2537",20387.5997342076,46687.7390126822
"2538",20149.7821081742,43668.5783158879
"2539",21386.0279727113,48315.4510885224
"2540",21568.3555389834,49282.2362980186
